epoch,train_auc_overall,train_aupr_overall,val_auc_overall,val_aupr_overall,loss
1,0.5393880796950031,0.5008350446991895,0.5152325727622724,0.4852554410489999,0.6973286271095276
2,0.5584450217634163,0.5148261403877055,0.539308990598331,0.5021993217462144,0.693268895149231
3,0.5819241708876545,0.5336095724266963,0.5646418101414346,0.5215736796939208,0.6912002563476562
4,0.605850899769559,0.5549249176218178,0.5863254115032863,0.5411278551622156,0.6899701952934265
5,0.6260333596676194,0.5747485749246197,0.6036825607058924,0.5595558142311846,0.6888219118118286
6,0.641091405844629,0.590486244166272,0.6146504053597244,0.572916916510723,0.6875172257423401
7,0.6515123253971826,0.6013317409635578,0.6213281400524482,0.5822303098337521,0.6860675811767578
8,0.6591859664625126,0.6106146974547033,0.6268002367434622,0.5920062375207887,0.6845719218254089
9,0.6646835716226251,0.6168683887517898,0.6307661512227707,0.5988183395749551,0.682948112487793
10,0.6693837660177435,0.6223389724392654,0.6348024426572031,0.6051193582902876,0.6813167333602905
11,0.6743915484223895,0.6287101691225385,0.6399059256242494,0.6128706011856137,0.6796466112136841
12,0.6798157363672953,0.6361023688563676,0.6457702873110349,0.6224709049500456,0.6778213381767273
13,0.6852299794940728,0.6448898934177694,0.6521405554703084,0.6345453998872401,0.6757495403289795
14,0.6906698219854177,0.6546277243928257,0.6589705812790376,0.6474159101412578,0.6733843684196472
15,0.6944340705224998,0.6622681840461349,0.6642857719717432,0.6573617256071559,0.6706327795982361
16,0.6972448393901982,0.6695893318734618,0.6675363796940564,0.665419392796711,0.6677167415618896
17,0.6987396732370144,0.6717394623611813,0.6693632962258339,0.6672852050500115,0.6645771861076355
18,0.6997473278876133,0.6724781187556964,0.6706364268812279,0.6680703936444143,0.661608874797821
19,0.7020451563439605,0.6752806265633842,0.6730730847373152,0.6709516921272627,0.6583670973777771
20,0.7055410746255375,0.6798880038082791,0.6769086287915583,0.6766526654463381,0.6544361114501953
21,0.7096430873110613,0.6861559082701739,0.6809754938212496,0.6834874372891147,0.649922251701355
22,0.7140712378793483,0.6907642186327916,0.6852569508780391,0.6878986570127607,0.6450634002685547
23,0.7177860500601283,0.6928753858881949,0.688721573767163,0.6892627720703373,0.6400331854820251
24,0.721588639198024,0.6936840476023176,0.6919064194166558,0.6874904680424162,0.6349634528160095
25,0.726085630207171,0.6963746610767327,0.6955989021195002,0.6878281014641303,0.6300721168518066
26,0.7306640230594617,0.6980100740766433,0.6990566026851692,0.6869778593897462,0.6247811913490295
27,0.7357436221570476,0.7008736141007955,0.7033403671831104,0.6886585097375658,0.6194066405296326
