metric,mean,std
Dimentions,64.0,41.72289539329695
test_auc_overall,0.9065742074997222,0.014017249395533454
test_aupr_overall,0.9133709261301681,0.013251464129396887
biomarker-connects-disease_auc,0.9065742074997222,0.014017249395533454
biomarker-connects-disease_aupr,0.9133709261301681,0.013251464129396887
