edge_type,epoch,train_auc,train_aupr,val_auc,val_aupr
chemical-connects-disease,1,0.6258700593772443,0.5675153073931396,0.6450531787558565,0.6013733130723086
chemical-connects-disease,2,0.7177599784976574,0.6833168508603261,0.6875192366882118,0.6268793207468196
chemical-connects-disease,3,0.7029576808889915,0.6146909225491264,0.6399832427071577,0.5739068504666245
chemical-connects-disease,4,0.7592531142060805,0.6705286049457324,0.705576074689648,0.6532225041430697
chemical-connects-disease,5,0.7646822686895114,0.7111197467095536,0.7924318593755344,0.7492039822802687
chemical-connects-disease,6,0.7335506277572587,0.6725974490143701,0.7097653979002086,0.6648438802076639
chemical-connects-disease,7,0.7832043940870694,0.7254570504140554,0.7503163366505934,0.702170523236179
chemical-connects-disease,8,0.736839834265244,0.6724197477841455,0.6898447385520331,0.6302233791334734
chemical-connects-disease,9,0.7579185689613899,0.7102643519625654,0.7344567559249,0.701281212090945
chemical-connects-disease,10,0.7901703462176396,0.7794799337891449,0.7172377825655758,0.6809390477578119
chemical-connects-disease,11,0.8271023829981875,0.8001219027254726,0.7628928559214802,0.7428182070964926
chemical-connects-disease,12,0.8006830627372525,0.7502142904300962,0.7268903252282752,0.7132703733320235
chemical-connects-disease,13,0.8189726112308061,0.7873725870290171,0.7243852809411442,0.6793872553332381
chemical-connects-disease,14,0.8003285198864608,0.7482615490613983,0.7100218870763654,0.6838682718142692
chemical-connects-disease,15,0.7938246490373105,0.7639994235911195,0.7613881194213604,0.7384253509080985
chemical-connects-disease,16,0.8072576016979585,0.772083896770041,0.757993912656886,0.7552634177215483
chemical-connects-disease,17,0.8360959355015218,0.8179486449774345,0.7313019390581718,0.651563391194935
chemical-connects-disease,18,0.8197781475496734,0.7852728783846864,0.7327724770014705,0.6633101330798978
chemical-connects-disease,19,0.8441971194128108,0.8103495326071887,0.7260781095037789,0.7301052445308936
chemical-connects-disease,20,0.8253106992322424,0.7829522275458716,0.7494870216476865,0.7208525342807945
chemical-connects-disease,21,0.8316969457482644,0.792787192181158,0.7719554734790192,0.7581268938881038
chemical-connects-disease,22,0.8323351629561233,0.7983098904896814,0.7817961082042337,0.7950406493059761
chemical-connects-disease,23,0.8447267294851407,0.8072629119442147,0.7677661502684585,0.7488597143520536
chemical-connects-disease,24,0.8678890379732226,0.8591922388917885,0.7672617215553503,0.7460060148611296
chemical-connects-disease,25,0.8556245137392703,0.8115289564481172,0.7802742724257037,0.7503118933697142
