edge_type,epoch,train_auc,train_aupr,val_auc,val_aupr
biomarker-connects-disease,1,0.4581118146075855,0.4613675409732987,0.46743969790980444,0.47094189367038153
biomarker-connects-disease,2,0.5032666839295282,0.49497353739198297,0.5022295650127313,0.4975933578251994
biomarker-connects-disease,3,0.5614044953347384,0.5297715131913212,0.5414537571487411,0.5203285250087173
biomarker-connects-disease,4,0.6015027663229038,0.552384116226714,0.5689665317198166,0.5365192468705104
biomarker-connects-disease,5,0.6252878759593085,0.5685547392570982,0.5890003126582761,0.549973525522713
biomarker-connects-disease,6,0.6437470859030333,0.583064941659282,0.6065385959912825,0.5637335380127014
biomarker-connects-disease,7,0.6597375172256209,0.5970227663932706,0.6223745646146978,0.5765284941908722
biomarker-connects-disease,8,0.6725626909735526,0.6096360330557844,0.6343011510670185,0.5869550138240682
biomarker-connects-disease,9,0.681351104789268,0.619687342359553,0.6407925598867509,0.5942124660796756
biomarker-connects-disease,10,0.6877084511657908,0.6286387940731288,0.645908156919843,0.6019659906955015
biomarker-connects-disease,11,0.6930109274848498,0.6374246787291693,0.6507658974042441,0.6118440941792961
biomarker-connects-disease,12,0.697795428041607,0.6467392761231262,0.6558457290994865,0.6237219875903234
biomarker-connects-disease,13,0.7021268099546514,0.6550700288111839,0.6604415750131811,0.6342804524173378
biomarker-connects-disease,14,0.7059252898865029,0.6605574638605032,0.6644167192570962,0.6409404246260995
biomarker-connects-disease,15,0.7092705702493591,0.6655989419166075,0.6679038396974484,0.6467510613261387
biomarker-connects-disease,16,0.7131295912846994,0.6726960508446844,0.6721126123579626,0.6552812536689689
biomarker-connects-disease,17,0.7172147355445371,0.6817091735847887,0.6765775109863041,0.6658270992694485
biomarker-connects-disease,18,0.7204225508264279,0.6891134290429146,0.6800917438601876,0.6738825728999633
biomarker-connects-disease,19,0.7233810173275597,0.69553211496279,0.6833475433250918,0.6797681749210712
biomarker-connects-disease,20,0.7267559972693292,0.7000501068130731,0.6868537001549447,0.6835682947573273
biomarker-connects-disease,21,0.7300513467324861,0.7038373791248497,0.6899087522396601,0.6875639740783765
biomarker-connects-disease,22,0.7334254095210466,0.7069108465868646,0.6930745614996522,0.6901955836475451
