edge_type,epoch,train_auc,train_aupr,val_auc,val_aupr
biomarker-connects-disease,1,0.5649744332752967,0.5048233382366637,0.5400704461783583,0.49466248225113507
biomarker-connects-disease,2,0.5936126051666765,0.5253053569652328,0.5677233977993933,0.5144685434382656
biomarker-connects-disease,3,0.6192335588013627,0.5442528226807077,0.5922480360791499,0.5330753696319336
biomarker-connects-disease,4,0.6434158137606395,0.562837917739587,0.6153039880659144,0.5512989098713872
biomarker-connects-disease,5,0.6647774719261651,0.5794046769384593,0.6370095101187063,0.5687679019610512
biomarker-connects-disease,6,0.680690736495427,0.5919014926262968,0.6544474197616184,0.5825761079089057
biomarker-connects-disease,7,0.694523735736222,0.6038111775759216,0.6702955024510793,0.5961038581139564
biomarker-connects-disease,8,0.7064920276277479,0.6154102609128989,0.6835955932488887,0.6087311072281807
biomarker-connects-disease,9,0.7177212738668217,0.6285655950679683,0.6956092856046824,0.6224583484365285
biomarker-connects-disease,10,0.7275999760389229,0.6419191767541366,0.7055428197623106,0.6364205610633845
biomarker-connects-disease,11,0.7356491014263368,0.6542158912053602,0.7131746813712201,0.649365108704762
biomarker-connects-disease,12,0.7420583478844485,0.6642533030353015,0.7193978501570791,0.6612057268042256
biomarker-connects-disease,13,0.746605440635559,0.6722601563571735,0.7243144303908459,0.6703396588159539
biomarker-connects-disease,14,0.7503928787621108,0.6795939840824652,0.728644920572107,0.6784305530738486
biomarker-connects-disease,15,0.7540549456416781,0.6869572425452533,0.7328975346145016,0.6863800691785206
biomarker-connects-disease,16,0.7575249858160458,0.6939075789891151,0.737133996568835,0.6938360812337419
biomarker-connects-disease,17,0.7608264046754384,0.7002065575246256,0.7411004879084315,0.7000834663755463
biomarker-connects-disease,18,0.7640052756810587,0.7063041229701162,0.7448789227941727,0.7052957150086507
biomarker-connects-disease,19,0.766959174399542,0.7116295260842188,0.7483862333446013,0.7091974277724051
biomarker-connects-disease,20,0.7699512878350651,0.7158133629280707,0.7520666019813997,0.7130217289006662
biomarker-connects-disease,21,0.7731189641765173,0.7191311803233177,0.7557873508383511,0.7161470299145803
biomarker-connects-disease,22,0.7766939194846304,0.7222906352032217,0.7592738944184152,0.7185934912485474
biomarker-connects-disease,23,0.7808198231120774,0.7245551174325666,0.7635276621813857,0.7206247273729455
biomarker-connects-disease,24,0.78518774728631,0.7260203958330558,0.7675610693143785,0.7221540293670243
biomarker-connects-disease,25,0.7903306569304079,0.7267646677080247,0.7724366924677045,0.7228932175400739
biomarker-connects-disease,26,0.7957616875575884,0.7273666952070108,0.7766500800105219,0.7227315401373775
biomarker-connects-disease,27,0.8018004310943783,0.7268064533036876,0.782139482510173,0.7221452563540227
biomarker-connects-disease,28,0.8073319529398258,0.7272683405463971,0.7857033253688156,0.721949687454621
biomarker-connects-disease,29,0.8128997652789138,0.7260297474022898,0.7902466769963116,0.7200700610543306
biomarker-connects-disease,30,0.8173666251076372,0.7249735386874145,0.7929267698938922,0.7179293135877424
