epoch,train_auc_overall,train_aupr_overall,val_auc_overall,val_aupr_overall,loss
1,0.5480347095665098,0.5370658284161178,0.5404335761359694,0.5352320156479959,0.713446855545044
2,0.5953053065106422,0.5723231401211064,0.5839784946236559,0.569314831159644,0.695854127407074
3,0.6521578417416511,0.6212548077191368,0.6351855705861948,0.615433382175723,0.6820026636123657
4,0.6986256064188878,0.6728262014963805,0.6761521563186494,0.6609825930889692,0.6710537075996399
5,0.7316713434840622,0.7139169369236461,0.7036703665163604,0.6956817827553516,0.661989688873291
6,0.7547953447780629,0.7397717127326612,0.7218163949589548,0.7195484120099356,0.654136598110199
7,0.7701937741473872,0.7545775931313845,0.7340675222569082,0.731615455899874,0.6470486521720886
8,0.7803215649838136,0.7636185033652845,0.741785177477165,0.7373700337667526,0.6402161717414856
9,0.787452050599569,0.7692893072529409,0.7481419817319921,0.7416434677863486,0.6333916187286377
10,0.7937153960603207,0.7740446446581744,0.7539542143600416,0.7451250029948662,0.6264586448669434
11,0.8004420910975291,0.7791874667716073,0.7605757891085674,0.7499245338421285,0.6192289590835571
12,0.807918472204314,0.7851099305131157,0.7680043935715112,0.755983076651539,0.6115667819976807
13,0.8159885005623837,0.7916292388008814,0.7763221181639497,0.7641205085889882,0.6033807396888733
14,0.8240698435111163,0.7981603497986337,0.7844768181292636,0.7719755164139004,0.5945885181427002
15,0.8314763673637845,0.8039762439222262,0.7929402243033876,0.7806461044435341,0.585147500038147
16,0.8375887646726318,0.8083728042687461,0.8002173661694992,0.7875045080329428,0.5751032829284668
17,0.8421300258368407,0.8109959085757588,0.8061741241762053,0.7932076569539078,0.5646050572395325
18,0.8454183444879487,0.8123904236882012,0.8105341657995144,0.7972320682902949,0.5538206696510315
19,0.847817451437561,0.8132274976345908,0.8137830963117124,0.7999607618850781,0.5428913235664368
20,0.8495987439617142,0.8137739772638146,0.8163059313215401,0.8015333338804793,0.531920313835144
21,0.8511700060238953,0.8143599844837189,0.8187108336223841,0.8036100682799429,0.5210152864456177
22,0.8529154750070226,0.8154234499236817,0.8211573592322814,0.8047142896748161,0.5102904438972473
23,0.8549224927154901,0.8173598337713648,0.8234443288241415,0.8071760028063105,0.49972328543663025
24,0.8572860639356039,0.8199543004864551,0.8258700427795121,0.8094304138708159,0.48941776156425476
25,0.8600075557721178,0.8231977292024047,0.8283512544802868,0.8117495958901185,0.4794200658798218
26,0.8630446869128644,0.8270867063309584,0.830706440050873,0.814330854956991,0.46988552808761597
27,0.8661405316051594,0.8316876058049385,0.8329737541912359,0.8170727400045977,0.4608466923236847
28,0.8691118258590599,0.8362071671599255,0.8349531737773153,0.8202621400550149,0.4523921310901642
29,0.8717283024645877,0.8398199483449438,0.8366273557636721,0.8229133546837223,0.4442978501319885
30,0.8739150944482308,0.8427127602553077,0.8378425251474158,0.8245332875985758,0.43639835715293884
