edge_type,epoch,train_auc,train_aupr,val_auc,val_aupr
chemical-connects-disease,1,0.7359912302103212,0.6995216956430945,0.6707458656186307,0.6501943096322151
chemical-connects-disease,2,0.7269853513764626,0.6957670931606583,0.7033221248527275,0.724440573514042
chemical-connects-disease,3,0.7735086845649695,0.7441954895335131,0.7125927709600021,0.6756769032583169
chemical-connects-disease,4,0.8141915517247142,0.7920367573273575,0.7253979583938907,0.750937074314738
chemical-connects-disease,5,0.77304078420101,0.730517104904762,0.7426062727358724,0.6791250362230454
chemical-connects-disease,6,0.7859131242709945,0.7343370982038824,0.7604939758000018,0.7319629487563262
chemical-connects-disease,7,0.7244894371492836,0.6514729428778134,0.6957198510504725,0.6131925536579774
chemical-connects-disease,8,0.7488278761668266,0.6778946574407694,0.625097823376132,0.5644794186181881
chemical-connects-disease,9,0.7758756588204232,0.727060791853134,0.7431996628855961,0.7001060330487086
chemical-connects-disease,10,0.8002468508634433,0.7712747070786816,0.769059433613402,0.6859163644754588
chemical-connects-disease,11,0.8038657928070344,0.7436217673675879,0.7786310747241596,0.7500609390325966
chemical-connects-disease,12,0.8209420171184689,0.8026864206348592,0.7972841650828596,0.73756119984575
chemical-connects-disease,13,0.8331387759058049,0.7986065474527261,0.8132970992681522,0.7797737521372461
chemical-connects-disease,14,0.8218703314405649,0.7503350988256761,0.7736173579518582,0.7044740989880236
chemical-connects-disease,15,0.7661008860027605,0.73463201049775,0.7303256765937685,0.6729117698428824
chemical-connects-disease,16,0.821620740017847,0.7555601339477027,0.7685864414650716,0.7010805234251981
chemical-connects-disease,17,0.7896968339856086,0.7201355457660623,0.7304374747379194,0.6614808237213724
chemical-connects-disease,18,0.8020253401468538,0.745886384675619,0.7221386124990326,0.6616200364534837
chemical-connects-disease,19,0.8083028251155546,0.7431349529536674,0.7491421642400736,0.6725852454759553
chemical-connects-disease,20,0.838138959723805,0.7897356705613852,0.8108375400968344,0.7580188151572251
chemical-connects-disease,21,0.8772974743406783,0.8230249701834175,0.8407091442282058,0.8049518350745385
chemical-connects-disease,22,0.868647667683793,0.8195168399482515,0.8450219726352542,0.7972203196407656
chemical-connects-disease,23,0.8991014307724701,0.8669831947118515,0.8558147934744282,0.8342123597846232
chemical-connects-disease,24,0.9063167217563642,0.8749409510519707,0.8528994418692648,0.8608242810997887
chemical-connects-disease,25,0.8946051756464546,0.8661081866693308,0.8475589305217534,0.8184331589414281
chemical-connects-disease,26,0.8942764422193181,0.870316922296132,0.8569585744876635,0.8384516563349221
chemical-connects-disease,27,0.8849908926536303,0.868662720758054,0.861645496684755,0.8456929012549462
chemical-connects-disease,28,0.8989471573381815,0.86881459979881,0.847756727238328,0.8134113801129903
chemical-connects-disease,29,0.9026800664418517,0.888636850574781,0.867665396754414,0.8286838076091309
chemical-connects-disease,30,0.893344117322674,0.8894480023095127,0.8547656108908592,0.8467789091733529
chemical-connects-disease,31,0.9001208519797199,0.8853026450484947,0.8345559463712903,0.8457067387444823
chemical-connects-disease,32,0.9064544181491866,0.8970970229379311,0.8655756314445181,0.8604614108004252
chemical-connects-disease,33,0.8944281087801502,0.8841772864888469,0.8550580060370998,0.8611603267510499
chemical-connects-disease,34,0.8883759512581506,0.8825406693987449,0.8591257385127407,0.8542567207063612
chemical-connects-disease,35,0.9040640488755352,0.89891979216801,0.8655240323010638,0.8687594479042559
chemical-connects-disease,36,0.9020683869803382,0.8961543062197218,0.8650510401527334,0.8679007103804453
chemical-connects-disease,37,0.8850672272558646,0.8751138960592666,0.8639072591394983,0.8702665952417612
chemical-connects-disease,38,0.9100135356891002,0.9036390513926368,0.8558147934744282,0.8589525687833686
chemical-connects-disease,39,0.9092752557576812,0.8996744820677698,0.8834719343658896,0.8782753953966966
chemical-connects-disease,40,0.9132825550033588,0.9081353144414017,0.8594267335162236,0.8705221285823109
chemical-connects-disease,41,0.9205351443305515,0.9088870477375582,0.8786646141674048,0.8777269719440417
chemical-connects-disease,42,0.9193771577726606,0.9161566702848412,0.8768242447175376,0.8772185658075379
chemical-connects-disease,43,0.9089058149988803,0.9026096649211666,0.8831537396479219,0.882358051678183
