epoch,train_auc_overall,train_aupr_overall,val_auc_overall,val_aupr_overall,loss
1,0.5467198474058474,0.5178737510758715,0.5043662555191109,0.49711874820649393,0.6966861486434937
2,0.5893269730137018,0.544652538150228,0.5372911333112588,0.5186648622945924,0.6913901567459106
3,0.6166148256305621,0.5651365790052065,0.5612481410677224,0.5348707080659635,0.6885427236557007
4,0.637944419400567,0.582878344180178,0.5804235538977873,0.548244020450076,0.6854626536369324
5,0.6544309137171214,0.5985809687774089,0.5955332554187371,0.5608696717269391,0.6819670796394348
6,0.6661693058709369,0.6124210167311512,0.6065622472630863,0.5720332935885845,0.6784600615501404
7,0.6742898523165735,0.6246679288928237,0.6143492842894408,0.582070658009558,0.6751815676689148
8,0.6800740498710869,0.6346740167104226,0.6207270516324569,0.591479120549613,0.6720055937767029
9,0.684187850672855,0.641966748844047,0.625826496577488,0.5990686933327793,0.6686788201332092
10,0.6869747915405169,0.646421483502742,0.629279005400566,0.6031810387209264,0.6650132536888123
11,0.68933735123168,0.6504387868977058,0.6327292067824926,0.6074276506263261,0.6611102223396301
12,0.6915142683233139,0.6544441613959898,0.6359653929976083,0.6118788745473329,0.6570276618003845
13,0.6936374240518466,0.6583493397368805,0.6394715498274611,0.6162288067686915,0.6529350280761719
14,0.6956624174119271,0.6621106543084542,0.6427486931230179,0.6203756548843598,0.6487486958503723
15,0.6975396052381964,0.6649192454895949,0.6462265837987634,0.6244451602077251,0.6440988779067993
16,0.699536481558234,0.667891212908553,0.6496837075041447,0.6286111450657825,0.6392346620559692
17,0.7017373615253761,0.6709484172186172,0.6529631582408529,0.6324535937569821,0.6345306634902954
18,0.7041401590656575,0.6742998858528442,0.6564093216007643,0.6367731023488242,0.6298225522041321
19,0.7068115745957841,0.6779776901080197,0.6598104898582192,0.6409790005703898,0.624656617641449
20,0.7095105137138772,0.6818146776235849,0.6634654766423501,0.6467527783103307,0.6197749972343445
21,0.7124038443537773,0.6858872358922103,0.6673973563646726,0.6539654498105287,0.6150498986244202
22,0.7154524616203302,0.6897022751428358,0.6715559421801396,0.6603126397292806,0.6102427840232849
23,0.7184727010875945,0.6928039824016492,0.6753384150878963,0.6644014273841572,0.6061279773712158
24,0.7217180117506748,0.6961602698550208,0.6794871942784688,0.6700432731172627,0.6020514369010925
25,0.7250954464260329,0.6997727846138176,0.6839440168627801,0.6756148907136917,0.5985373258590698
26,0.7288950952786408,0.7036514252246808,0.6885635140482785,0.6806065447264131,0.5950833559036255
27,0.7328633204877335,0.7078600819906569,0.6934974000906824,0.6858415177227789,0.5915138125419617
28,0.7368989744410801,0.7118390117732579,0.6985674251610305,0.6908049733226986,0.5884207487106323
29,0.7415215614896647,0.7164690013396408,0.7039956804701643,0.6960969040495445,0.5853188037872314
30,0.7461962284538007,0.7209601023395951,0.7094100911323884,0.701104817368059,0.5818572640419006
31,0.751292489168016,0.7258162324210722,0.7152317651578693,0.7064757577173749,0.5782033801078796
32,0.7567819298662293,0.7309033296098071,0.7215587687955503,0.712402898417499,0.5744639039039612
33,0.7620586179950604,0.7358315068742608,0.7275731141571897,0.7192420915226717,0.5707043409347534
34,0.768086445610324,0.741092718672914,0.7342837298863238,0.7263497833893149,0.5672065019607544
35,0.7732279885163067,0.7457762833865557,0.739909848274207,0.7327370403756894,0.5640069246292114
36,0.7791560622325497,0.7505726348198714,0.7461318633394903,0.7391990561734876,0.5598180890083313
37,0.7850910955231434,0.7549823105797835,0.7525615481084174,0.7458354138019687,0.5546717643737793
38,0.7899995646219766,0.758494971357246,0.758162861503921,0.7517862040525755,0.5510347485542297
39,0.7939783730597646,0.7615162370056934,0.7623508671940709,0.7563390142670724,0.5480167865753174
40,0.7974275255193835,0.7644299304999809,0.7663808131653362,0.7609579468978416,0.5442073941230774
41,0.8009873927580395,0.7678175307654301,0.7707107264863094,0.7654881562833598,0.5412113070487976
42,0.8047777082279919,0.7721705789813152,0.7749944909842506,0.7709922584493156,0.5388423800468445
43,0.8083868409806857,0.7772353510365071,0.7789540600003924,0.7757729734564176,0.5352567434310913
44,0.8121369186015197,0.7829887406372418,0.7831847533518467,0.780909293576769,0.5308557748794556
45,0.8152823404901076,0.7875952786854958,0.7865870753298776,0.7851904578914408,0.5272500514984131
46,0.8179730791795091,0.791472176269079,0.7896790464730185,0.7884155850094361,0.5242676138877869
47,0.820697581695377,0.7951737680826303,0.7926002669709412,0.7921659724269573,0.5208538174629211
48,0.8234907538098409,0.7993282036695467,0.7957926118041767,0.7967302024821601,0.516994297504425
49,0.8260946866455245,0.8032420008622323,0.7989284243291981,0.8009483810715706,0.5138121247291565
50,0.8288825266829992,0.8069811386977268,0.8017884976366034,0.8048846630009958,0.5112993717193604
51,0.8319024874076213,0.811301525174677,0.804842396000743,0.8084687455375152,0.5082446932792664
52,0.8350538528086711,0.8149493293163357,0.8076713188526018,0.8117047358971834,0.5043043494224548
53,0.8381565101809672,0.8184427517092886,0.8104287110287611,0.8148382190540701,0.5002316236495972
54,0.8412525496634417,0.8219663458392331,0.8130038153539442,0.8177430609951325,0.4968424439430237
55,0.8440903385840115,0.8253192804765905,0.815304334182087,0.8203524057575203,0.493939071893692
56,0.8470446329372124,0.8291509847057335,0.8180536503142158,0.8235805153675634,0.4914742708206177
57,0.8495102914390996,0.8323328392010857,0.8200576629543783,0.8258383941736729,0.488993763923645
58,0.8523066016562095,0.8362424645338749,0.8223881785174921,0.8284962153732798,0.4853510856628418
59,0.854731923400299,0.8393419827121135,0.8242306702770429,0.830442669249273,0.4803810715675354
60,0.8571263856364169,0.8426002749580024,0.8261008513304129,0.8325428001627795,0.47656869888305664
61,0.8596968423799738,0.8457648029060099,0.8282444641602472,0.8347053559605269,0.4740690290927887
62,0.8621065905029074,0.8492160118555143,0.8301411807868605,0.837939751772513,0.47154468297958374
63,0.8646693413611694,0.852297462501795,0.8322467208376934,0.8402502708923982,0.46790963411331177
64,0.8670177661028771,0.8550907969931236,0.8341780490815808,0.8427846979842841,0.4635779857635498
65,0.869430661320155,0.8578218012731702,0.8360989938402859,0.8450848436245759,0.4594618082046509
66,0.8717896782822562,0.8603458940610481,0.8380291683635973,0.8468113518105016,0.4562564194202423
67,0.8738740887835599,0.862993626325701,0.8397862848005391,0.849160851039328,0.45400869846343994
68,0.8765453334714218,0.8654596350537156,0.8421179540842285,0.8510834977391215,0.4511997401714325
69,0.8782952348190058,0.8675575505744701,0.843617790832767,0.8529126243847513,0.44793352484703064
70,0.880632572796923,0.869996035703538,0.8453529865787686,0.8543586370298977,0.44382143020629883
71,0.8826316340996051,0.8721649375230552,0.8469243540030066,0.8557187169231839,0.4395946264266968
72,0.8843637768433885,0.8742984276925101,0.848172679666021,0.8571394829514868,0.43625548481941223
73,0.8865805181660266,0.8766167841882211,0.8495894485331019,0.8581833686962843,0.4337887465953827
74,0.8879905063493168,0.8783253691728562,0.8505401142875603,0.8595315737087215,0.4313861131668091
75,0.8901433166982721,0.8802863550648634,0.8520030319776732,0.8607598484671173,0.4285796880722046
76,0.891630408693001,0.8819532037567006,0.8531117574510159,0.8622601698226787,0.4250360131263733
77,0.8933195351529449,0.8834933487538953,0.85433816242309,0.8633794402200407,0.42111533880233765
78,0.8948583294119038,0.8852017560505574,0.8554988053223437,0.8646703189269146,0.4178512692451477
79,0.8961947205460249,0.886886992215755,0.8564736992088937,0.8661391797909811,0.41519007086753845
80,0.8978399135689201,0.8886058585912723,0.8577693274155157,0.8672398015791479,0.41290104389190674
