epoch,train_auc_overall,train_aupr_overall,val_auc_overall,val_aupr_overall,loss
1,0.6711252149952108,0.6238625968785088,0.6755127760434733,0.6460558961093203,0.7611526846885681
2,0.7568811958626517,0.7104934420119788,0.7638247196207655,0.7414421311638513,0.6778340339660645
3,0.7517369965312956,0.6951211097653154,0.7517227425135854,0.678945811750248,0.6584883332252502
4,0.7825668906368003,0.697455337085356,0.7569337495664239,0.6712221108340592,0.6197364330291748
5,0.7644488042294479,0.678810442405507,0.758123482483524,0.6860965834843775,0.5928996205329895
6,0.7659249985465517,0.6957269876151813,0.7346860908775581,0.6488505344225688,0.5933927893638611
7,0.7748197958063558,0.7026011832559437,0.7624997109492426,0.6969564211370194,0.5840622782707214
8,0.8063592442616137,0.7461482460241902,0.7644109145565962,0.7057819706220636,0.5740112662315369
9,0.7974437605482925,0.7298912235272083,0.8001167765059545,0.7254759306596351,0.5645471215248108
10,0.830617555754849,0.7688228872533402,0.7957648283038502,0.7403520217956503,0.5725846886634827
11,0.8198646562695712,0.7624741513042292,0.8132200254364665,0.7545228788679677,0.547829270362854
12,0.8342679053307299,0.7710526424273846,0.81738813735692,0.7584934320499493,0.5640674233436584
13,0.8361929777009385,0.78108971648561,0.7989675106948781,0.7433218127248513,0.5322026610374451
14,0.8426067136787609,0.7917956581581048,0.8212429182564458,0.767805208952711,0.5236034989356995
15,0.8456712318851425,0.7978223205109187,0.8035634177361545,0.7519283054274928,0.5233108401298523
16,0.8388057937036048,0.7787531832518748,0.8198820672910163,0.7622802889449595,0.531385600566864
17,0.8402728320164997,0.7753193669141574,0.8014961267198519,0.7400045427249723,0.5092317461967468
18,0.8390046984512287,0.7650449962390617,0.8188091108798705,0.7584791390118617,0.5072485208511353
19,0.8380603528540542,0.7730391802307386,0.821165452653486,0.7599188084314586,0.5090729594230652
20,0.8356874367534168,0.7731827654073125,0.8145901260261301,0.7538710053442953,0.5193672180175781
21,0.8405344796770524,0.7731919738116736,0.8325078043704475,0.7719786592672887,0.5044170618057251
22,0.8564236996531295,0.8035236154532748,0.8185871198982542,0.7659104843044523,0.5082230567932129
