edge_type,epoch,train_auc,train_aupr,val_auc,val_aupr
biomarker-connects-disease,1,0.5885426092026902,0.5323677192364089,0.5486610495857567,0.504829397817212
biomarker-connects-disease,2,0.6137588644880778,0.5564403555678528,0.5800745534236081,0.5299563684703328
biomarker-connects-disease,3,0.6334497932080273,0.5772079589550948,0.6084878069040947,0.5542690347420596
biomarker-connects-disease,4,0.6541176159792834,0.5975279077438278,0.6299718146063333,0.5756624153159994
biomarker-connects-disease,5,0.6702764977745816,0.6148738196977852,0.6427273492923655,0.5925830476621574
biomarker-connects-disease,6,0.6813466359152988,0.629654916017153,0.65298046404949,0.609262488453967
biomarker-connects-disease,7,0.69060610681249,0.6426785614547372,0.6617245122934696,0.6234464065022919
biomarker-connects-disease,8,0.6983870188364746,0.652685682336746,0.6678276941394455,0.6335973653892631
biomarker-connects-disease,9,0.7050604054187642,0.6615239326797069,0.6738674213537527,0.6431791312990656
biomarker-connects-disease,10,0.7105065690738923,0.670507413857179,0.679400665235284,0.6523046219855718
biomarker-connects-disease,11,0.717540360900507,0.6840043034728226,0.686640261848422,0.6665847821771813
biomarker-connects-disease,12,0.72425251968512,0.6992904395756041,0.6937183375809478,0.683685186696307
biomarker-connects-disease,13,0.7299423313843948,0.7092303311880679,0.6985385821466357,0.692475402061902
biomarker-connects-disease,14,0.7351476613968901,0.7180212506885156,0.7029123368494892,0.7012733972148524
biomarker-connects-disease,15,0.7403107214364906,0.7255386846610694,0.7073945412864677,0.7083811456679514
biomarker-connects-disease,16,0.7456256332740594,0.7311803026953193,0.7117036876370766,0.7142672499826952
biomarker-connects-disease,17,0.7510954181201672,0.7361795982749455,0.7157082517556743,0.719100350048633
biomarker-connects-disease,18,0.7558817349999456,0.7413331428511429,0.7202700629123829,0.7249310518256835
biomarker-connects-disease,19,0.763623173469153,0.7484543672511588,0.7283138027668528,0.7334015289353528
biomarker-connects-disease,20,0.7694470423958027,0.7548327476742034,0.7346638808160497,0.740555314098196
biomarker-connects-disease,21,0.7767207147450488,0.7617006008441481,0.7417154209753324,0.7475409079521727
biomarker-connects-disease,22,0.7839028066488717,0.7687381295983629,0.7486008253716999,0.754551105055555
biomarker-connects-disease,23,0.7908346146353303,0.7760841438567474,0.7548551446131055,0.7611123841212127
biomarker-connects-disease,24,0.7992123236473982,0.7842629687299341,0.7627362098663876,0.7692154556903952
biomarker-connects-disease,25,0.8028386844937031,0.7891346972446242,0.7660785383744769,0.7730544906507019
biomarker-connects-disease,26,0.8085616935424628,0.7952324131053434,0.7718459875328956,0.7790977832391889
biomarker-connects-disease,27,0.8135688824950322,0.8000944722129129,0.776632774201885,0.7833644853296386
biomarker-connects-disease,28,0.8171793909775394,0.8043676429456487,0.7797397437125113,0.7868806065369273
biomarker-connects-disease,29,0.8213857253447323,0.8092431856942457,0.7834662611723416,0.7912508931205622
biomarker-connects-disease,30,0.825583850291535,0.8134618944123622,0.7868835815178579,0.7949694818618295
biomarker-connects-disease,31,0.8288453999614328,0.8166871267972925,0.7892325566101843,0.7973243445854679
biomarker-connects-disease,32,0.8316847534374767,0.819664809294071,0.7912734883087726,0.7991319987419955
biomarker-connects-disease,33,0.835217996257979,0.8234229507510022,0.7945108282444642,0.8024655115858821
biomarker-connects-disease,34,0.8383739294416772,0.826605166331571,0.797809315370673,0.805756015425539
biomarker-connects-disease,35,0.8408451717881011,0.8288770423118241,0.8005055603563151,0.8078888331900929
biomarker-connects-disease,36,0.8435077574706669,0.831618999511343,0.8030864332843771,0.8103183953454853
biomarker-connects-disease,37,0.846373249813166,0.8344790676716259,0.8055127076552822,0.8125104886564943
biomarker-connects-disease,38,0.8487296861579048,0.8365978221274017,0.8073067431506494,0.813940404086015
biomarker-connects-disease,39,0.8506257295751465,0.8382496361050916,0.8087108210913966,0.8148055352017777
biomarker-connects-disease,40,0.8530029727093509,0.8405267663112668,0.8107771346426523,0.8166696654297351
biomarker-connects-disease,41,0.855673219318721,0.8431202571714702,0.8136164409796934,0.8197669677076067
biomarker-connects-disease,42,0.8574517412414432,0.8445118992769258,0.8155246948120647,0.8213902066694425
biomarker-connects-disease,43,0.8596661716976626,0.8466105876101975,0.8174075667917686,0.823190512277793
biomarker-connects-disease,44,0.8621360113391787,0.8490677919889409,0.8194842638282064,0.8253779131947989
biomarker-connects-disease,45,0.864286834522848,0.8511992859049644,0.8212702232795432,0.8273720980284931
biomarker-connects-disease,46,0.8662530491522726,0.8529662179972223,0.822831207218599,0.8288252404756767
biomarker-connects-disease,47,0.8680881108728171,0.8546368881167793,0.8244937185683251,0.8303642876679349
biomarker-connects-disease,48,0.8701538096503185,0.8566245534007837,0.826743473691133,0.8329579889739558
biomarker-connects-disease,49,0.8717705169735476,0.8578941866100491,0.8284244445700719,0.8343947977110207
biomarker-connects-disease,50,0.8735406496419171,0.8595114403134472,0.8298839010984572,0.83573107240928
biomarker-connects-disease,51,0.875332452302773,0.8611410239391292,0.8312718269511433,0.8368722446324541
biomarker-connects-disease,52,0.8769597608380939,0.8626086853494938,0.832341325924909,0.8375386991135491
biomarker-connects-disease,53,0.8783284411601887,0.8636969918280064,0.8332043089156065,0.8378843361296224
