epoch,train_auc_overall,train_aupr_overall,val_auc_overall,val_aupr_overall,loss
1,0.5780496563386459,0.579593770675051,0.5805399468146606,0.5728867393699517,0.7077229022979736
2,0.668178663538539,0.6323505505085263,0.6655792577176551,0.6261764843543614,0.6918432712554932
3,0.7228135210113927,0.675479143508442,0.714802289281998,0.6702018815653557,0.679389238357544
4,0.745719999749604,0.7071442390824235,0.7336651636027286,0.7003034634541524,0.6690595746040344
5,0.7594757178451206,0.7280869698496419,0.7431893860561914,0.7170793016047827,0.6598685383796692
6,0.7729184319107001,0.7448056174626312,0.7537195051451036,0.7301770126689766,0.6510454416275024
7,0.7878690535260366,0.7604885436059907,0.7662909006821598,0.7425486882819101,0.6421617865562439
8,0.8026542374778961,0.7751102966599839,0.7791074112614175,0.7545446411590755,0.6328367590904236
9,0.8155607946447485,0.7867545161042482,0.7914221297259799,0.764993906397156,0.6229119896888733
10,0.8257681293920041,0.7946266540971931,0.8016660885651521,0.771330402392415,0.6123844385147095
11,0.8331275600835344,0.7982058501803324,0.8091409411492657,0.7744256592741758,0.6012093424797058
12,0.8376493040285555,0.7968929894266148,0.8134986703665165,0.7716729921170594,0.5894650816917419
13,0.841076096000686,0.7947552029244858,0.817099086599607,0.7690920167715083,0.5777155756950378
14,0.8439336417425722,0.7934466242120923,0.8201375881604809,0.7682425962649886,0.5656012892723083
15,0.846218640415761,0.7932643124412793,0.8226650479824258,0.7685510998628289,0.5532057881355286
16,0.8481643182924948,0.7939939424553497,0.8248283038501563,0.769770504881617,0.5407037138938904
17,0.8501765705731134,0.7958274986481122,0.8268736270089028,0.7712941695909714,0.5282258987426758
18,0.8525399529169123,0.7987854796301592,0.829100474043242,0.7738960309217412,0.5158202052116394
19,0.8556053615402062,0.80304895083337,0.831836050410452,0.7779316304754602,0.5037318468093872
20,0.8589889817832572,0.8080385642530457,0.8347600878714302,0.782322629169941,0.4919261634349823
21,0.8628703630684853,0.8139782377378948,0.8382726326742976,0.7877959789334155,0.48076707124710083
22,0.8671237227643953,0.8209731421717067,0.842289281997919,0.7943878842667197,0.47011634707450867
23,0.871722914992563,0.8292878594659012,0.8467591629090068,0.8032540005924981,0.459905743598938
24,0.8762866884146651,0.8380379625378613,0.8512752919412648,0.8126852183370676,0.4501267969608307
25,0.8806587883537641,0.8467347949067903,0.8556492080009249,0.8225761044363853,0.44086819887161255
26,0.8846879248817672,0.8547021988478888,0.8596895594866458,0.8321626773207853,0.4320538640022278
27,0.8882875746583102,0.8612659987585796,0.862789917909585,0.8395419113336198,0.42373335361480713
28,0.8915100474284616,0.8663058475264745,0.86525494276795,0.8443169349769604,0.4159110188484192
29,0.8945076314665492,0.8708171154682475,0.867448259914441,0.8477694410660532,0.40876370668411255
30,0.8975003047204544,0.8747311348913954,0.8695502370216209,0.8506047171003368,0.4023393392562866
31,0.9003950590963407,0.8779820873711601,0.8713620071684587,0.8520258675738899,0.3964463174343109
