edge_type,epoch,train_auc,train_aupr,val_auc,val_aupr
biomarker-connects-disease,1,0.5349288987764798,0.4913569595581299,0.5193830825337089,0.4822988160476609
biomarker-connects-disease,2,0.5230204556276872,0.4860111671292993,0.4997282988043994,0.468105210586223
biomarker-connects-disease,3,0.5469883754787113,0.4966932879350677,0.564736992088938,0.4973921001943339
biomarker-connects-disease,4,0.5530011060328198,0.5024588777375004,0.5535782066798114,0.49658705382718704
biomarker-connects-disease,5,0.57814644379508,0.5189182434278012,0.5236449263407098,0.47680385279301823
biomarker-connects-disease,6,0.5886340637643396,0.5267687835265704,0.5588207129762414,0.49904016159198095
biomarker-connects-disease,7,0.6030844779570229,0.5285519877125252,0.59337118305969,0.5307602413023019
biomarker-connects-disease,8,0.6345511593365055,0.5526839931482721,0.5962266414847922,0.529836480337246
biomarker-connects-disease,9,0.6307872704673483,0.5472241754970592,0.6047532134002338,0.5379176351922235
biomarker-connects-disease,10,0.6226863169319306,0.5638127192361877,0.5999923854441997,0.5656945047485303
biomarker-connects-disease,11,0.624596090672212,0.5468329886757514,0.6336446840593889,0.5710451036568553
biomarker-connects-disease,12,0.611858999599132,0.5505038320025502,0.6281650881846322,0.5566844023819841
biomarker-connects-disease,13,0.6544376035405279,0.5814970125224217,0.6383011003033131,0.55533462711678
biomarker-connects-disease,14,0.651187868961969,0.576693607593107,0.6048414730242824,0.5357114820551208
biomarker-connects-disease,15,0.6394593317093007,0.5450600655814454,0.6587721413400003,0.5868439822606497
biomarker-connects-disease,16,0.6308372103587456,0.5669770105731391,0.6493785484118461,0.5705691053927235
biomarker-connects-disease,17,0.6937081077908226,0.611533595369417,0.6548194946473134,0.6044289907994571
biomarker-connects-disease,18,0.6951091672178727,0.6068432233368476,0.623875555083812,0.553320796711988
biomarker-connects-disease,19,0.6724066040857665,0.6076625168391582,0.698851817282965,0.6378502325599569
biomarker-connects-disease,20,0.6934154729752804,0.6155731990142739,0.682027686986378,0.6230337981799392
biomarker-connects-disease,21,0.673159568886919,0.6058959460754674,0.6833417747222128,0.6052426157693418
biomarker-connects-disease,22,0.6731287813125322,0.6126876734648476,0.6825157107899409,0.6132184140656868
biomarker-connects-disease,23,0.6878492341833647,0.6312198265143752,0.6374231189451302,0.5824207650991016
biomarker-connects-disease,24,0.6800183732762848,0.6150667710634212,0.6946840017028916,0.6406784442300755
biomarker-connects-disease,25,0.6641227414270497,0.6002249014367194,0.6852823327307066,0.6264742585050802
biomarker-connects-disease,26,0.6604270635798838,0.6252782365635172,0.6975244617605084,0.6531313589053028
biomarker-connects-disease,27,0.6895130310296849,0.6225364735131081,0.7179522382756031,0.6852029903666312
biomarker-connects-disease,28,0.7123135856879788,0.6494855032562767,0.7021514581297497,0.6469025080690076
biomarker-connects-disease,29,0.7123475473318044,0.6612952882647638,0.6823726494385419,0.6370675731614588
biomarker-connects-disease,30,0.738051593248882,0.6625839448426234,0.7227863274882004,0.6815945133813694
biomarker-connects-disease,31,0.7353252564265959,0.6877135761645066,0.6954731465767379,0.6432520208003769
biomarker-connects-disease,32,0.7379569736094919,0.67181302690958,0.719559371037691,0.6850676642618397
biomarker-connects-disease,33,0.7273518141623166,0.6769866176660969,0.7148221943534607,0.6428768917470813
biomarker-connects-disease,34,0.710742942834254,0.6493164614214981,0.6876578433962766,0.6530720467787104
biomarker-connects-disease,35,0.7388016807066338,0.6980573374547981,0.73633619879067,0.6698358162685596
biomarker-connects-disease,36,0.7491118944718482,0.6884391335041178,0.7598207579713439,0.7173174332727239
biomarker-connects-disease,37,0.7373838877293695,0.682750371460199,0.7357829897745746,0.6757627818847655
biomarker-connects-disease,38,0.7444663606096437,0.6963354589441977,0.736876716880432,0.6912285018866673
biomarker-connects-disease,39,0.7513363147046869,0.6767855712658007,0.7646940736835184,0.7144123873054697
biomarker-connects-disease,40,0.7534414780452673,0.6911104912284023,0.7491984526299637,0.690999966107789
biomarker-connects-disease,41,0.7488290606072644,0.6884757066864955,0.7592877390653248,0.707885177191155
biomarker-connects-disease,42,0.7644067999609185,0.703149486749481,0.772915486506661,0.7183671194979917
biomarker-connects-disease,43,0.7601700107121696,0.7011722831542495,0.7436190599254004,0.6936091860791975
biomarker-connects-disease,44,0.7604660353979058,0.6924022821379868,0.7576252277155986,0.6989740019391991
biomarker-connects-disease,45,0.7786404962453457,0.7205651450901074,0.768194461910492,0.7030601406341989
biomarker-connects-disease,46,0.7755305466058686,0.7140450378394355,0.7715979376090988,0.7172651240017438
biomarker-connects-disease,47,0.7646676671069781,0.704121539758346,0.7875688915398824,0.7279971172312036
biomarker-connects-disease,48,0.7900403329812844,0.7297334309145944,0.7617440101712006,0.7043059561759036
biomarker-connects-disease,49,0.7854508893319958,0.7336251058223755,0.7850607030080956,0.7312357848595549
biomarker-connects-disease,50,0.7744793811280335,0.7299411072038261,0.7805000455719627,0.723746833379775
biomarker-connects-disease,51,0.77206468757113,0.7364903332128641,0.7841711844441546,0.7242531774603918
biomarker-connects-disease,52,0.7977723391591565,0.7533973294251793,0.793106750303717,0.754447102389201
biomarker-connects-disease,53,0.7938453588693724,0.7259605405740465,0.7795066921561999,0.7308935396177305
biomarker-connects-disease,54,0.8061160595523045,0.7574693136861403,0.812849216796787,0.7695730857824528
biomarker-connects-disease,55,0.8077390161057318,0.7625416245464447,0.7979881420599219,0.7529651478336331
biomarker-connects-disease,56,0.803058837230644,0.751211101716192,0.8078005355570912,0.7662905028035574
biomarker-connects-disease,57,0.7997994185932025,0.765198367882328,0.8045528121362174,0.7697125185262189
