epoch,train_auc_overall,train_aupr_overall,val_auc_overall,val_aupr_overall,loss
1,0.7341365121732764,0.6901085193214402,0.6942467337264424,0.6593113830976453,0.6902496218681335
2,0.7418855767138601,0.7076072066643961,0.7247820557289859,0.6977594151274434,0.6829754114151001
3,0.7978584519884322,0.754136196494449,0.7631656838940917,0.719637078706433,0.6761443018913269
4,0.786507561096631,0.7475855896811259,0.7631281072956411,0.7234785801550108,0.6666282415390015
5,0.783488220305909,0.7502444015032359,0.7430107526881721,0.7155968784470239,0.6506702899932861
6,0.805004425461995,0.773286359314231,0.7830390796623887,0.7351847198368469,0.6399267911911011
7,0.8150069463312088,0.7821071768239474,0.7772609550237022,0.743127604227892,0.6257782578468323
8,0.793943828471813,0.7630475313748559,0.770995490808186,0.7450906065875892,0.615129292011261
9,0.8135628609876081,0.7761449803254743,0.7814845646895594,0.738326414869581,0.59768146276474
10,0.8168295128271842,0.7817190336104936,0.7871707711874205,0.7522731892952385,0.5946835875511169
11,0.8140176931416816,0.7668793613455462,0.8018510810498324,0.7457211251072036,0.5909292101860046
12,0.8217350804260531,0.7743021731320066,0.7883015377500289,0.7279084302483917,0.5809134244918823
13,0.8251206973615741,0.7678750387447303,0.788247196207654,0.7030156315695677,0.5683444142341614
14,0.8209107252533893,0.7618119881317738,0.8047427448259914,0.7313401696085324,0.5473332405090332
15,0.8237792348156395,0.7555557207643488,0.7909157127991675,0.7082270280710002,0.5512343645095825
16,0.806157740216135,0.7373767546028323,0.7918996415770609,0.7260438404667202,0.5449287295341492
17,0.8187652702003398,0.7342634807226434,0.8069765290785063,0.7437200210053609,0.5251733064651489
18,0.8450558548635544,0.7900144110006722,0.8038802173661695,0.7426432602061362,0.5073473453521729
19,0.8497815762343661,0.799609551661422,0.821799051913516,0.7623822329386996,0.5131424069404602
20,0.8641070532244101,0.816756004809518,0.8337495664238641,0.7871434662278607,0.5022056698799133
21,0.881839616091082,0.8455028591883034,0.8590831309978033,0.821883725359789,0.47826114296913147
22,0.8927653014278906,0.8672317046190312,0.8702589894785525,0.8355124346930188,0.4637189507484436
23,0.8844322852868445,0.8529961440810807,0.8714417851774772,0.8353718757373892,0.4620344042778015
24,0.8995687252194275,0.8751435355485342,0.879986125563649,0.851107037491416,0.4436251223087311
25,0.9002318429780896,0.8747284888531472,0.8769175627240142,0.8570911534790049,0.4183908700942993
26,0.9040320883949787,0.883034226981235,0.8807515319690138,0.8543521344548739,0.42878061532974243
27,0.9087700507498065,0.8877637352184209,0.8798080702971443,0.857892920677998,0.4057531952857971
28,0.9094440873582817,0.8863183403210633,0.8868574401664933,0.8578421400516612,0.39490407705307007
29,0.9130539634381505,0.8954713823865732,0.8866065441091455,0.8586049378915795,0.38549837470054626
30,0.9127637594776336,0.8904523592242366,0.8851393224650249,0.8659068808084425,0.38407427072525024
31,0.9189388547288585,0.901351121652199,0.8850456700196554,0.8742409364091168,0.3794044554233551
32,0.9183109219293963,0.900531059570927,0.8984240952711297,0.876734005897889,0.3674164414405823
33,0.9191811830406482,0.901848721984541,0.8907411261417505,0.8723436935897942,0.3619781732559204
34,0.9171905615951206,0.8985271697852806,0.8961475315065325,0.8705751150963221,0.3608091175556183
35,0.9221910080627522,0.9045506361699973,0.893735691987513,0.8732137502112616,0.34756699204444885
36,0.9237241171093592,0.9059856855023233,0.8962388715458434,0.8701877514557198,0.3432271182537079
37,0.9284495686568642,0.9114540859796967,0.9005619146722165,0.8755764303338635,0.3416743278503418
38,0.9242802589210062,0.9038243659407226,0.8981153890623192,0.8760535491442444,0.3470057249069214
39,0.9296509839124869,0.9130322604770773,0.8983859405711644,0.8728768710766929,0.335874080657959
40,0.9273264921013006,0.9029876536791606,0.8993559949127067,0.8731289731251876,0.3368612229824066
41,0.9324777248268525,0.9124574818127789,0.899522488148919,0.8753138526452591,0.331051766872406
42,0.9303194441726225,0.9112102120282528,0.9079951439472771,0.8959666915259042,0.33615484833717346
43,0.9320895210413253,0.9133410619923333,0.8974806335992601,0.8781499304332412,0.31999772787094116
44,0.9340669301389324,0.9142835661686066,0.9004486067753497,0.8820636842305045,0.3190799653530121
45,0.9321629219748706,0.9130232421376744,0.9031691525031796,0.8848828422835419,0.316703736782074
46,0.9339114399613642,0.9137204796090075,0.8957070181523875,0.8757941401261213,0.3125655949115753
47,0.9336532730214685,0.9123099988607025,0.9078644930049717,0.8887828962050563,0.30652904510498047
48,0.9345103847435715,0.9129488310717857,0.9047184645623771,0.8894102083157568,0.30987316370010376
49,0.9374999370412284,0.919457871702543,0.9059047288703898,0.8886161104155973,0.31468072533607483
50,0.9367577790419099,0.9170385392595222,0.913423517169615,0.898547052029128,0.31397825479507446
51,0.9336700290488175,0.9166678326024094,0.9102878945542836,0.9002185944683415,0.3065165579319
52,0.9387015411731658,0.9179372529185241,0.9045115042201411,0.8885812832839312,0.3126186728477478
53,0.9404376922581001,0.9262160795801027,0.9013689443866343,0.8828848430174978,0.2996838390827179
54,0.9398093097531268,0.9222562996456152,0.9108394033992369,0.8992932600450061,0.30141088366508484
55,0.9338347022129252,0.9143882104690134,0.9025633021158515,0.885022524606722,0.30194178223609924
56,0.9416098226908306,0.9271777310641837,0.9100901838362817,0.8964405324546146,0.3031699061393738
57,0.938777487439905,0.9220187255602494,0.9078344317262111,0.8949850053238516,0.2996806502342224
58,0.9419140304809677,0.9213905472399764,0.9118649554861835,0.9021183183758514,0.2957591712474823
59,0.9420764371292987,0.9254234331364782,0.9182795698924731,0.9029967537647661,0.2942928671836853
60,0.9422202529517949,0.9269023722863685,0.910986241183952,0.9007416697346806,0.2934284806251526
61,0.9429194101101281,0.9237462343584135,0.9128824141519251,0.9013901635862802,0.28759753704071045
62,0.9433873017122484,0.9273468880444579,0.9138252977222802,0.9045573453010919,0.2893015742301941
63,0.943955387702274,0.9248256715342553,0.9112926349867037,0.902679836207273,0.2914605140686035
64,0.9457208775747619,0.9321152223293412,0.909375650364204,0.9018746889442689,0.292709618806839
65,0.9467254567281126,0.9344518707190095,0.9190426638917795,0.9113738863594888,0.28792163729667664
66,0.9443466494852779,0.9284743483436444,0.9208856515204071,0.9116056712782701,0.2926662862300873
67,0.9475767222785693,0.9337865193360717,0.9166562608394034,0.9056941995773644,0.28877902030944824
68,0.9484047830246458,0.9338413834770734,0.9157509538674992,0.9019213964497936,0.28440988063812256
69,0.9452963645662565,0.9316512493492851,0.9155613365707018,0.9001689761856262,0.28574806451797485
70,0.9452196538001484,0.9291214824515792,0.9204786680541104,0.9114452657878946,0.2776745557785034
71,0.9476092719634733,0.9321641109822312,0.9107330327205457,0.8933236134514281,0.2814306616783142
72,0.9476934028705171,0.933892887384494,0.9181916984622501,0.9077301052778968,0.28012558817863464
73,0.9467796372481073,0.928730061588517,0.9170759625390219,0.9098520409971175,0.27940094470977783
74,0.9449651384690038,0.9284623330211981,0.9192843103248929,0.9108494153673918,0.2776459753513336
75,0.9466289499253993,0.9319224522563163,0.9165308128107296,0.8983420272816447,0.28345486521720886
76,0.9483871725568257,0.9359289039303602,0.9163521794427102,0.9016021804504816,0.2790224254131317
77,0.9483139784878152,0.9340691704568085,0.9192010637067869,0.9097693761642398,0.27932414412498474
78,0.9477397585146162,0.9355968847561309,0.9166666666666666,0.9024018016073997,0.2792891263961792
79,0.9498326339992909,0.9371539102793052,0.9197491039426523,0.9075671817981337,0.26832669973373413
80,0.9496982619925306,0.9358831743762978,0.9182703202682391,0.9023780008885033,0.27169013023376465
81,0.9472274899726464,0.9350834965689094,0.9200080934212048,0.9113183331183605,0.2727701961994171
82,0.950016509588729,0.9366784540945232,0.9188628743207307,0.9065033234512967,0.269318163394928
83,0.9510997422359961,0.9386222835592946,0.9227876055035265,0.9139815923765486,0.27773377299308777
84,0.9491758211118966,0.9370949388923648,0.9212799167533818,0.9089858858545339,0.2775717079639435
85,0.9495244957829856,0.9335000195746134,0.9197884148456469,0.9082337436080263,0.26464563608169556
86,0.9499211540321244,0.9380060564252115,0.9208856515204069,0.9095230032437397,0.27439555525779724
87,0.9503096456291791,0.9358989331778917,0.9182206035379813,0.9028905085635398,0.2705874443054199
88,0.9514158312457405,0.94002240479127,0.9221586310556134,0.9177006615962404,0.2677883803844452
89,0.953376817098077,0.9390083212631952,0.9162215285004046,0.8990474359287924,0.2640451192855835
90,0.9520148479808295,0.9396761629074701,0.9137079431148111,0.9038129265580501,0.26938575506210327
91,0.9540203726669998,0.9420624386664573,0.9257740779280843,0.9123615099952813,0.2665916979312897
92,0.953004388981884,0.942365826729444,0.921426754538097,0.9099783076720146,0.261188268661499
93,0.9507445648232147,0.938489134607478,0.9216903688287663,0.9087671518188423,0.26803359389305115
94,0.9530904356344057,0.9424536540191872,0.9185084980922649,0.909898781325675,0.26485490798950195
95,0.9527535072712704,0.9419574206575831,0.9189582610706438,0.9076906968999436,0.2696414589881897
96,0.9526792878736946,0.9428747935388933,0.9218499248468031,0.9122011359680133,0.263060063123703
97,0.9531314217947006,0.9427567584306924,0.9152295063013064,0.9009393718295489,0.26239314675331116
98,0.9506556850259721,0.9385281406873872,0.9244294138050642,0.9139788834268766,0.2630733251571655
99,0.9546378363221601,0.9443479368481231,0.9241276448144294,0.9178213963798872,0.2595506012439728
100,0.9555712990459624,0.9425824532462026,0.9207989362932131,0.9106375238490745,0.26358455419540405
101,0.9532574292789515,0.941583542743465,0.9218707365013297,0.9128597226156029,0.2598473131656647
102,0.9542977600204463,0.9445170390354791,0.9249057694531159,0.9153361217133905,0.26520204544067383
103,0.9549389411442696,0.9434766486416224,0.9236200716845878,0.916789458239437,0.25320377945899963
104,0.9574613663391756,0.9479318355229056,0.9239276216903689,0.9151957173845475,0.25832656025886536
105,0.9547565675712392,0.9461328067114649,0.9251844143831656,0.9161228036920427,0.254966676235199
