edge_type,epoch,train_auc,train_aupr,val_auc,val_aupr
chemical-connects-disease,1,0.7611371984131492,0.6902283283747415,0.7163509085749177,0.6688205519459501
chemical-connects-disease,2,0.8026096808585303,0.7751720956201478,0.748591773376562,0.7562720062851611
chemical-connects-disease,3,0.8243927154597621,0.8217687947165667,0.7662300805806623,0.7993441490854116
chemical-connects-disease,4,0.8363211668098218,0.8412584124636115,0.7735743586656462,0.8110007118004716
chemical-connects-disease,5,0.8454986313914354,0.8526148866018735,0.7786998735820986,0.8178587584528815
chemical-connects-disease,6,0.8530623076177521,0.8606441741590027,0.7836619912109459,0.8234562878991787
chemical-connects-disease,7,0.8595541577960555,0.8672136129218029,0.7887187072694593,0.8290522298525498
chemical-connects-disease,8,0.8649268571466767,0.8726161624793457,0.7933798298948238,0.8340009573247839
chemical-connects-disease,9,0.8692267946485568,0.8769287631733307,0.79692297107868,0.8376271536820048
chemical-connects-disease,10,0.8725468819453961,0.8802611652863254,0.7997695238259046,0.8406603084116997
chemical-connects-disease,11,0.8741859369203466,0.8818627516130807,0.8005951101211719,0.8418805804619484
chemical-connects-disease,12,0.875252950278902,0.8829182014096815,0.8011541008419261,0.8426359940841134
chemical-connects-disease,13,0.8759955749994149,0.883626525575965,0.8016958918481953,0.8430520335580276
chemical-connects-disease,14,0.8766888696529851,0.8841632270996331,0.8020312862806478,0.8431981243541338
chemical-connects-disease,15,0.8774802896971682,0.8846992756959432,0.802942871148339,0.8435050819137142
chemical-connects-disease,16,0.8786119401488592,0.8853515575737477,0.8038286564443031,0.8436139482415206
chemical-connects-disease,17,0.8800883663258792,0.8861727549471577,0.8047230415975094,0.8438163527678877
chemical-connects-disease,18,0.8817726739503157,0.8871209999936666,0.8057722241810785,0.8444465159230907
chemical-connects-disease,19,0.8837279627283938,0.8883228942681431,0.8072256000550391,0.8445154116496845
chemical-connects-disease,20,0.8859246880942754,0.8896856514544423,0.8088165736448775,0.8452903007562003
chemical-connects-disease,21,0.8881448084783545,0.8911014340186703,0.810734341809926,0.8462729154398221
chemical-connects-disease,22,0.8903940723708177,0.8926078315990094,0.8129101056922456,0.8475775513315125
chemical-connects-disease,23,0.8926807682923975,0.8942034447786541,0.8146300771407194,0.8489922919171298
chemical-connects-disease,24,0.8948367194837052,0.8956681632807382,0.8164790464478289,0.8504142056219195
chemical-connects-disease,25,0.8969512280713481,0.8970244876394267,0.81855161204324,0.8519082607515607
chemical-connects-disease,26,0.898970686042198,0.8982158637563673,0.8202973830634412,0.8532648451553417
chemical-connects-disease,27,0.9008226356827501,0.899327721162793,0.8221807517995201,0.854625152850351
chemical-connects-disease,28,0.902603197096344,0.9005411633799721,0.8237373259603891,0.8555508430900982
chemical-connects-disease,29,0.9042178544094595,0.9018489010474166,0.8253884985509241,0.8569620384890985
chemical-connects-disease,30,0.9056593885879103,0.9029819642858898,0.8270224714269743,0.8579309749742634
chemical-connects-disease,31,0.9070061395212043,0.9041433262071576,0.8288370413051143,0.8594725931930015
chemical-connects-disease,32,0.9082956729242769,0.9052608886041167,0.830410815180468,0.8604552186466095
chemical-connects-disease,33,0.9095418921222288,0.9063701730572691,0.8323027837737894,0.8622316967257087
chemical-connects-disease,34,0.9107211347252256,0.907514456994487,0.8338249585056887,0.8635403986357945
chemical-connects-disease,35,0.9118821960569369,0.9086407415267466,0.8355105305251933,0.8648868643013797
chemical-connects-disease,36,0.9131199930483376,0.9098201657980638,0.8369553065419114,0.8660037758782502
chemical-connects-disease,37,0.9145286405154925,0.9111869055316768,0.8383742829869023,0.8672199356151344
chemical-connects-disease,38,0.9162499791115909,0.9128257753942126,0.8402318521512543,0.8687228249722239
chemical-connects-disease,39,0.9182217780882259,0.9146722823900644,0.842201219459757,0.8703880259299526
