edge_type,epoch,train_auc,train_aupr,val_auc,val_aupr
chemical-connects-disease,1,0.5843460591091845,0.6035912098632664,0.5952176193875182,0.5693089165169396
chemical-connects-disease,2,0.6660548312383652,0.6501129270146592,0.6700965763968318,0.6805695518740649
chemical-connects-disease,3,0.706538907586336,0.6655575550553827,0.6395928827581463,0.6567285894390935
chemical-connects-disease,4,0.7240725379249956,0.680237011930388,0.641355853492832,0.6467807164351591
chemical-connects-disease,5,0.7097872055987621,0.6995635349453515,0.6934537886671082,0.7309457004168803
chemical-connects-disease,6,0.7424715165653442,0.7155568844711369,0.7104729061497579,0.7355127317474531
chemical-connects-disease,7,0.7377586904137243,0.7261027074068659,0.6755402860312519,0.7080280503558873
chemical-connects-disease,8,0.7511288096280526,0.7533847221228599,0.6639605782544009,0.6930602125448101
chemical-connects-disease,9,0.7389786403483852,0.7536444432383905,0.6601723411391371,0.706336484820222
chemical-connects-disease,10,0.7394975418520164,0.7551376601933771,0.6681186092310868,0.6876900120834912
chemical-connects-disease,11,0.7656055800460548,0.7681124509911494,0.6999466808850973,0.7287218050177124
chemical-connects-disease,12,0.7611234956167763,0.7494620981707709,0.6675940179393023,0.6986715076794996
chemical-connects-disease,13,0.7645550768860563,0.7631322049622217,0.7225557055752874,0.7526437754818456
chemical-connects-disease,14,0.7674898816546294,0.744202324232359,0.6927228008015067,0.7270691004502956
chemical-connects-disease,15,0.8062863082327069,0.7859548156865538,0.6980203128628065,0.7048272085208851
chemical-connects-disease,16,0.7883200037432029,0.7631895811545368,0.7349137004325729,0.7271098217060252
chemical-connects-disease,17,0.7818279530361721,0.7790325527409163,0.7385600399033376,0.7560187785415038
chemical-connects-disease,18,0.8046729209348649,0.7765455367428349,0.7637146223372692,0.7614982511187658
chemical-connects-disease,19,0.8296504450066676,0.8061234111421793,0.767851153670849,0.7672493360587798
chemical-connects-disease,20,0.7828813972841726,0.7700268716232044,0.7343375099973342,0.7423384255546588
chemical-connects-disease,21,0.8081851815954734,0.7941715636923132,0.7109372984408459,0.7242016570683825
chemical-connects-disease,22,0.8516952364400803,0.8242778438394123,0.7385342403316105,0.7498151985355135
chemical-connects-disease,23,0.8176371700049129,0.7983455440333791,0.7516490226262245,0.768843896928905
chemical-connects-disease,24,0.8387644756675101,0.8265050985470244,0.7790653675148992,0.7906758310129149
